100000 10
66006 6308 4
66006 22470 4
66006 74287 4
12015 6210 10
1437 71575 4
12201 51217 9
12201 27533 9
12201 16425 9
12201 17800 9
12201 66888 9
56613 33749 10
6189 34772 9
15066 69118 2
15066 25864 2
42785 38 5
49320 72560 5
49320 89125 5
80681 92534 8
80681 51991 8
80681 67694 8
80681 74217 8
80681 60286 8
80681 42846 8
10748 15976 5
10748 25569 5
43638 4990 6
55927 96081 4
55927 49188 10
55927 42929 4
75548 50083 5
13349 97537 1
13349 82171 1
13349 77830 1
62191 47181 3
62191 96975 3
75091 19223 2
75091 58561 2
45258 33867 9
45258 23209 9
45258 67532 9
35374 34584 2
35374 59044 2
35374 18711 2
99547 99975 9
99547 39496 9
99547 21240 9
67814 77306 9
67814 58611 9
67814 6503 9
67814 13037 9
67814 60389 9
67814 12829 9
69388 51311 6
69388 12064 6
40151 31966 2
40151 264 2
40151 7015 2
40151 87650 2
40151 44338 2
41700 14658 6
41700 15635 6
41700 3507 6
41700 56186 6
41700 85937 6
41700 89973 6
52831 68596 10
52831 64132 10
52831 6429 10
52831 60546 10
52831 51276 10
56827 7532 2
56827 81907 2
38544 43083 2
38544 21543 2
38544 40588 2
10126 41960 7
46793 26097 1
46793 66162 1
72382 60521 9
72382 91035 9
72382 32295 9
52933 29280 2
52933 42952 2
12704 25033 3
12704 30229 3
12704 11873 3
12704 60457 3
53228 61902 5
31220 85777 10
20418 90794 2
20418 6915 2
20418 41710 2
5998 56892 4
5998 4069 4
5998 30055 4
93708 84636 6
93708 92892 6
93708 28565 6
93708 26079 6
93708 88490 6
84751 82982 3
84751 820 3
84751 48765 3
29200 86215 3
58798 39062 5
58798 80039 5
93720 73052 1
93720 46866 1
38245 23631 3
38245 97362 3
23668 23281 4
93107 78880 2
93107 41232 2
19739 63641 10
19739 95788 10
41051 202 2
4014 25393 5
4014 75694 5
4014 84567 5
4014 61001 5
19158 7068 8
19158 89971 8
88413 15057 8
60637 67745 1
42559 12765 2
42559 23721 2
5513 7455 7
5513 39738 7
5513 26518 7
5513 15324 7
5513 66453 7
15 44494 7
15 59865 7
15 55775 7
86556 96509 2
86556 3519 2
86556 95976 2
28369 63876 1
28369 86349 1
28369 7993 1
28369 13869 1
48886 48840 9
96310 74161 8
96310 22700 8
96310 93644 8
96310 64639 8
96310 94776 8
96310 65260 8
57689 94909 3
57689 69134 3
57689 20127 3
57689 6690 10
57689 66089 3
57689 84174 3
60445 92439 3
60445 84041 3
5627 67325 10
5627 22719 10
72383 14079 3
94968 34078 6
94968 29270 6
94968 87922 6
13986 4320 10
13986 32492 10
11760 10326 2
11760 61239 2
11760 4867 2
66904 15725 2
66904 82468 2
66904 7303 2
46670 21082 4
46670 81060 4
46670 45620 4
25326 51466 3
57755 57654 6
57755 68716 6
57755 25866 6
29968 66552 8
29968 11500 8
29968 60481 8
38979 26167 6
38979 55613 6
98688 52482 5
98688 23490 5
98688 59196 5
77860 7458 1
77860 6921 1
57478 82883 5
26456 72379 1
26456 64810 1
26456 54124 4
26456 61105 1
26456 872 1
26456 53039 1
26456 25587 1
29078 41178 7
94834 87966 5
94834 84105 5
77460 68034 8
77460 13696 8
82799 77300 3
82799 13535 3
97592 94003 10
97592 44795 10
97592 98408 10
97592 62927 10
48061 14646 7
48061 6701 7
84779 96569 7
43230 57758 7
43230 42012 7
93240 65380 4
71387 95753 9
85035 29977 10
56689 29385 3
74874 66290 5
19722 56506 4
19722 68317 4
19722 11860 4
14638 12578 10
14638 65931 10
21909 8305 7
37194 25865 2
37194 19682 2
3069 16111 1
3069 6589 1
3069 99757 1
3069 79360 1
27915 15278 9
18780 71625 7
18780 62251 7
1276 17791 2
1276 78671 2
1276 68283 2
61801 20061 8
17063 91669 8
16938 43743 7
16938 50938 7
5985 25589 4
5985 97960 4
54562 43851 5
84768 19413 10
84768 36490 10
84768 32074 10
84768 14195 10
50243 83014 9
50243 37672 9
51615 17361 7
51615 3103 7
95965 26593 5
95965 77024 5
92245 22977 5
59697 2153 3
70311 21167 9
11953 50915 5
11953 45932 5
88890 70460 9
88890 73093 9
88890 8106 9
37790 14249 5
37790 68594 5
58344 10009 7
74467 27568 9
74467 2109 9
74467 28610 9
74467 26677 9
42654 20220 3
42654 12366 3
63499 88852 6
47635 40166 3
47635 82731 3
42922 69429 8
42922 36833 8
5276 10213 2
5276 28381 2
16610 71557 8
12418 93358 6
12418 40337 6
12418 86008 6
12418 44196 6
12418 10532 6
12418 61613 6
12418 71771 6
10687 5801 9
10687 15611 9
46713 92774 5
23104 53008 3
23104 70919 3
23104 36555 3
3011 47168 9
3011 29454 9
3011 51820 9
3011 15865 9
27230 94431 2
173 23097 10
173 68453 10
23436 70602 2
31070 48558 8
31070 56783 8
18133 81896 2
18133 60323 2
18133 75198 2
73115 15389 8
73115 10083 8
70460 85440 5
70460 28289 5
70460 67169 5
46295 30104 2
47528 1 4
47528 74286 4
47528 40678 4
47528 18610 4
47528 25001 4
52192 71258 1
53076 969 9
60849 89348 2
60849 99147 2
60849 31861 2
60849 79964 2
60849 21050 2
76289 23306 6
87220 8325 10
87220 99837 10
76715 42405 10
76715 2287 10
76715 30598 10
76715 76495 10
76715 68665 10
76715 80732 10
467 29781 8
467 726 8
41243 15132 7
54342 27741 4
79256 86300 2
79256 79435 2
79256 95867 2
87507 23390 9
87507 72777 9
39285 64123 5
39285 85809 7
39285 39814 7
453 97021 5
453 70611 5
453 49508 5
78901 38469 6
55169 53609 10
55169 28399 10
63033 38086 8
87453 16547 5
87453 26591 5
87453 8828 5
90682 2705 3
90682 60628 3
90682 83671 3
49685 99784 9
49685 93910 9
49685 96542 9
25483 61214 4
25483 28140 4
25483 8527 4
40863 33752 4
40863 16702 4
27837 36160 5
27837 14656 5
27837 96376 5
27837 4958 5
27837 23080 5
81780 72526 6
81780 56306 6
81780 23989 6
81780 19698 6
85619 7405 1
95803 56686 5
44865 6397 6
34838 34569 4
34838 76612 4
48412 68083 9
48412 68684 8
96222 61010 7
10118 47611 9
41414 47444 1
41414 20303 1
1 98768 10
1 15443 10
69859 68048 5
37195 21937 5
37195 32897 5
37195 50195 5
37195 8831 5
3353 143 10
3353 53951 10
46826 94599 9
46826 69638 9
46826 87547 9
13162 76929 9
13162 44335 9
60255 22990 9
60255 74899 9
46075 99170 10
46075 99058 10
46075 91852 10
77307 66027 4
32870 35335 9
40836 17150 7
96654 39623 9
96654 27434 9
57589 17055 4
3597 79646 8
75034 73403 8
75034 45006 8
42560 29459 9
42560 7206 9
42560 20770 9
42560 89594 9
42560 46142 9
74653 71703 2
74653 6264 2
74653 66533 2
74653 67232 2
74653 90004 2
16574 66961 9
16574 73588 9
16574 9622 9
3810 27967 4
24047 43553 1
49085 82598 2
49085 52319 2
49085 14805 2
49085 56977 2
55189 61489 9
1115 14730 6
1115 2176 6
4923 22611 5
4923 38445 5
9849 46992 10
9849 2100 10
28777 98607 5
28777 11120 5
28777 70487 5
28777 91900 5
28777 88813 5
28777 42823 5
31792 55971 8
14824 86393 5
36813 11744 8
36813 60007 8
36813 65932 8
42868 975 5
42868 30066 5
77761 49031 2
77761 18733 2
77761 767 2
8907 78252 8
94899 27227 5
3688 55612 6
3688 18892 6
18073 16792 4
33892 94961 3
33892 61662 3
33892 57291 3
33892 78415 3
6659 53991 9
81433 31623 10
80069 47397 7
80069 95568 7
11130 63723 3
11130 75155 3
11130 87032 3
11130 64562 3
96782 9030 2
96782 65469 2
96782 28537 2
96782 7254 2
96782 80465 2
52106 75438 4
52106 99549 4
37461 42258 7
37461 52346 7
28648 41315 2
28648 40952 2
28648 28390 2
24876 88832 5
24876 46247 5
98081 42645 3
36297 80766 5
36297 80412 5
41513 96152 9
41513 97072 9
41513 96789 9
41513 98689 9
85690 52899 5
85690 64314 5
6638 66305 9
54865 32112 5
38796 58612 10
27319 37017 1
27319 16397 1
27319 47818 1
27319 34709 1
27319 65287 1
27319 58287 1
62103 96735 7
62103 29293 7
3335 75545 8
39908 67328 10
39908 645 10
39908 23767 10
64440 61645 9
64440 80534 9
64440 59978 9
30804 74979 4
6162 10844 10
6162 73732 10
6162 79067 10
6162 28586 10
64985 45643 3
64985 54850 3
64985 54086 3
12255 1996 2
97809 99292 5
33170 61141 5
33170 33093 5
64699 77952 1
64699 21164 1
93806 11215 7
93806 48185 7
17532 99248 9
75686 75168 9
94000 41917 1
94000 22298 1
4593 17225 6
34762 95784 5
39951 6720 2
81988 75879 9
81988 15934 9
81988 20710 9
92838 31917 6
92838 96182 6
90546 23667 4
90546 87031 4
90546 34504 4
90546 38458 4
65112 79172 10
74639 27907 10
55706 47461 8
93921 58981 4
17914 9975 10
99030 53582 4
99030 5244 4
99030 10168 4
33877 2278 4
42299 78963 7
89324 22756 9
89324 79715 9
89324 81514 9
38479 52535 8
86434 46400 3
86434 91140 3
86434 19825 3
3795 22798 10
32145 42520 7
32145 77067 7
33752 26939 10
81224 73878 7
27745 13326 6
27745 57629 6
54966 60960 6
30417 73489 3
30417 58882 3
30417 9479 3
1793 54777 2
64913 59751 4
38640 54115 8
38640 48094 8
9834 88600 4
9834 13861 4
9834 16637 4
9834 25164 4
9834 66356 4
9834 88806 4
43665 54194 3
43665 64768 3
43665 85785 3
39911 18456 8
39911 94173 8
39911 63735 8
93317 57313 5
93317 61711 5
93317 54441 5
93317 65182 5
93317 1967 5
23669 67396 5
23669 37349 5
32002 54219 2
32002 33492 2
67774 70659 4
67774 67308 4
90845 52617 10
25366 99327 7
25366 13501 7
25366 12880 7
25366 70014 7
25366 33846 7
44682 91305 5
44682 67426 5
21590 69217 3
46751 42479 10
46751 7714 10
46751 70265 10
46751 38950 10
8804 99001 2
27488 69229 6
27488 58335 9
27488 30129 9
590 71547 7
590 82983 5
590 22334 5
24905 40406 3
24905 97758 3
24905 22138 3
44453 63289 7
44453 19083 7
44453 98155 7
42169 73544 2
42169 58914 2
65754 61180 1
65754 22330 1
65754 68331 1
20471 13958 3
20471 20785 3
20471 39516 3
84395 77836 10
84395 41335 10
52263 39058 10
75983 17294 6
75983 78639 6
28012 43147 2
28012 49151 2
28012 81649 2
28012 44184 2
90980 68012 9
30442 5213 5
30442 20077 5
30442 61863 5
95200 81929 4
95200 72133 4
84721 6012 9
84721 26565 9
84721 59185 9
84721 21347 9
84721 8607 9
61703 29596 2
61703 12349 2
61703 71964 2
40166 86678 1
40166 82688 1
40166 21975 1
76297 4222 5
89580 89961 10
89580 32553 10
89580 54438 10
89580 75742 10
89580 23539 10
6003 77537 2
30632 25003 7
30632 79999 7
30632 12259 7
64629 41517 5
64629 9680 5
64629 47852 5
98289 93434 6
98289 72355 6
20147 40885 9
5935 98580 2
5935 23387 2
5935 12983 2
5935 51321 2
90672 14029 2
90672 49877 2
40363 44537 3
40363 15283 3
51992 95515 4
51992 68764 4
24821 28215 3
24821 97807 3
24821 42914 3
24821 45887 3
10384 15497 9
88729 26244 8
88729 2754 8
75560 47332 7
75560 18590 7
34612 75622 9
59747 24119 8
59747 71700 8
59747 85268 8
59747 66716 8
59747 61076 8
59747 44014 8
3072 45938 2
3072 9179 2
3072 36681 2
18805 22807 6
18805 79319 6
18805 8891 6
93137 4475 8
49713 99779 8
49713 12707 8
29040 87670 6
29040 6156 6
29040 72412 6
29040 11999 6
33000 81967 3
33000 71715 3
33000 44315 3
78511 98162 3
82133 31191 7
82133 62184 7
82133 44586 7
37070 39130 8
37070 37526 8
37070 15339 8
56670 72037 8
56670 33341 8
11408 59132 10
88320 33753 4
88320 20080 4
88320 46859 4
88320 60495 4
88320 53921 4
54099 456 5
54099 10494 5
54099 97132 5
76497 55618 2
76497 95478 2
49079 55367 6
41055 73958 2
71910 37111 6
71910 49700 6
71910 78242 6
71910 4869 6
74893 92329 2
74893 48519 2
22749 69076 9
33812 17143 8
33812 81382 8
59263 55656 4
59263 55597 4
38413 50617 9
38413 48906 9
38413 33959 9
60865 22179 9
60865 31985 9
60865 14649 9
60865 65181 9
54356 95230 9
54356 91907 9
54356 75872 9
23380 55773 10
23380 96640 10
23380 40715 10
23380 18720 10
23380 48544 10
50361 99712 3
50361 75753 3
50361 54525 3
79958 81819 9
79958 20315 9
79958 38956 9
79958 7886 9
79958 73234 9
3328 90992 3
42726 98050 10
42726 85912 10
42726 18168 10
4263 67548 2
4263 5225 2
4263 23180 2
4263 50107 2
4263 74666 2
80525 51604 9
69906 68046 3
69906 42281 3
69906 12275 3
54219 6043 3
54219 92814 3
63068 20004 5
63068 84544 5
85195 53317 4
85195 50057 4
85195 16432 4
85195 92407 4
85195 50920 4
73818 7362 3
73818 87482 3
73818 16757 3
8866 70717 2
8866 53177 2
61324 66857 6
8636 24043 3
8636 43284 3
8636 85208 3
79989 49000 3
79989 79056 3
79989 88963 3
79989 15966 3
96337 13264 5
96337 12699 5
27753 1010 10
27753 55239 10
6959 12242 4
1725 48391 10
80707 61753 1
80707 64570 1
55594 64089 3
55594 45555 3
55594 27274 3
55594 88232 3
55594 98364 3
67723 89977 2
67723 60646 2
67723 35527 2
67723 25633 2
67723 64939 2
826 84423 6
826 98420 6
48857 96023 4
18828 40565 3
81895 67247 10
81895 99018 10
81895 82584 10
67548 13681 3
67548 94711 3
15325 56861 8
62917 5296 8
62917 27807 8
62917 29153 8
80158 32018 4
83618 1920 9
23750 54851 8
23750 80312 8
23750 547 8
36913 66538 9
36913 46756 9
36913 81897 5
67296 46938 2
67296 83330 2
67296 66332 2
33508 2356 9
74755 31185 3
74755 85932 3
74755 31831 3
64236 92431 9
64236 96989 9
64236 24747 9
64236 65501 9
69982 99950 5
56828 68364 2
44978 64835 8
44978 34526 8
44978 87560 8
76020 2767 10
6832 80113 9
6832 53713 9
6832 26520 9
6832 48510 9
6832 66751 9
69289 65757 6
69289 44040 6
3435 30906 10
44760 60509 8
44760 25551 8
95435 55432 9
95435 42145 9
31176 17465 6
14637 88027 3
14637 37051 3
14637 14501 3
84345 84056 3
45711 88916 10
45711 40277 10
45711 77498 10
21210 8201 4
21210 12937 4
75543 63587 3
75543 92146 3
75543 58618 3
47255 76668 9
47255 99303 9
47255 29786 9
47255 97458 9
99685 68936 10
99685 29851 10
99685 72098 10
11142 65155 4
11142 91042 4
76326 62772 1
96378 89374 2
46131 3010 5
46131 1652 5
46131 67419 5
34666 88022 1
34666 64589 1
34666 19096 1
34666 31915 1
76887 82915 6
76887 9252 6
78922 40111 5
78922 7098 5
78922 66413 5
96787 86460 1
96787 4392 1
76131 37533 3
76131 40265 3
76131 67604 3
76504 12931 10
76504 60214 10
44130 1533 9
44130 55584 5
43601 50242 10
43601 10392 10
43601 36449 10
43601 16700 10
2539 99898 6
2539 21647 6
65234 70384 4
65234 67219 4
65234 78349 4
65234 21203 4
65234 77224 7
43535 43100 9
43535 54838 9
83370 30960 3
83370 58709 3
42429 60488 5
42429 81086 5
23935 20754 4
23935 42340 4
23935 67018 4
47465 62770 5
47465 92726 5
47465 10810 5
3763 16835 2
85703 11633 2
21168 29607 5
16951 94633 2
29201 97989 3
29201 29311 3
29201 51899 3
63385 29300 3
63385 93012 3
63385 82498 3
63385 854 3
59012 46678 3
47611 88809 5
84750 14521 10
86922 3017 4
86922 90432 4
86922 18340 4
80570 91943 1
67807 18737 2
67807 55510 2
56101 74895 5
56101 22001 5
30468 64403 5
30468 87004 5
30468 97917 5
30468 43352 5
84507 73286 8
84507 85845 8
99128 90221 7
99128 69556 7
99128 80901 7
99128 25402 7
99128 45689 7
22504 48563 4
71650 41828 7
72720 49537 10
56565 81368 5
56565 93386 5
57155 44772 10
57155 77806 10
34078 69204 8
34078 94188 8
34078 75804 8
34221 74684 6
34221 3374 6
60547 74225 6
29379 10300 5
29379 976 5
8706 79661 9
8706 76802 9
55768 10428 5
55768 3544 5
45420 68117 2
45420 62789 9
45420 64825 9
45420 17906 9
55566 38829 5
55566 87198 5
13540 71105 2
13540 14461 2
13540 86228 2
8755 17814 9
8755 95201 9
8755 99037 9
91245 69772 2
91245 9123 2
91245 71578 2
11568 60239 4
75414 35899 3
75414 17923 3
75414 12606 3
52482 54006 2
18615 5269 10
18615 82432 10
54456 73806 2
86849 18642 5
86849 84081 5
86849 38220 5
71894 51922 5
71894 33767 5
6893 74303 4
44193 53650 3
44193 30346 3
44193 61158 3
44193 5106 3
87138 787 10
59532 81403 10
59532 47568 10
59532 61233 10
53995 93176 8
31482 24323 3
31482 60844 3
31482 69609 3
53383 18801 5
16111 92625 7
16111 58400 7
29277 54240 9
29277 77197 9
29277 27337 9
29277 49475 9
10568 86397 5
10568 86959 5
10568 60179 5
39393 73102 2
39393 51679 2
40638 37485 2
40638 62291 2
52090 20225 3
52090 16224 3
52090 74694 3
84538 60641 1
84230 12609 1
14373 99561 6
14373 16233 6
14373 46911 6
14373 89855 6
14373 28735 6
14373 91435 6
96766 17496 9
96766 49841 9
12827 58889 7
12827 5701 7
61681 18161 10
61681 20837 10
61681 36247 10
94175 70512 5
94175 94273 5
49171 62641 10
49171 52610 10
49171 3986 10
49171 35047 10
4361 86930 8
4361 91281 8
4361 9509 8
4361 93325 8
4361 84281 8
4361 53517 8
25953 98680 3
25953 68145 3
66364 18310 1
66364 83567 1
76358 34883 10
76358 59078 10
66834 30416 2
66834 32536 2
92199 83667 9
92199 23331 9
92199 59484 9
20103 85452 7
20103 27286 7
3533 45679 5
62431 41114 10
62431 6068 10
62431 98823 10
80832 69908 10
84261 48885 1
59886 5891 10
59886 57141 10
33942 37918 1
63277 90750 1
63277 66059 1
63277 34284 1
63277 92592 1
54015 16314 1
54015 13713 1
98006 34335 3
8444 25730 10
8444 61463 10
91305 97682 7
91305 98818 2
64450 44211 7
95510 2900 8
95510 93331 8
95510 50051 8
51957 55087 8
51957 7235 8
914 57319 5
914 53881 5
914 41098 1
67928 87839 5
67928 26371 5
67928 45991 5
96740 92849 9
96740 64364 9
96740 77459 9
18267 47182 4
18267 38694 4
18267 30209 4
18267 31329 4
20812 87868 1
20812 84657 6
20812 5871 6
68165 71549 9
68165 1253 9
78312 10367 9
78312 74451 4
78312 10303 9
78312 26965 9
51940 65784 9
51940 19432 9
51940 50577 9
51940 22271 9
64474 31756 2
64474 5118 2
49269 82939 9
49269 86269 9
49269 84262 9
24748 40062 10
24748 7382 10
24748 97580 10
24748 74339 10
24748 92968 10
48924 38940 5
48924 50996 5
48924 11567 5
43053 20047 9
43053 77428 9
19857 70271 9
19857 83922 9
19857 96884 9
19857 93943 9
19857 87543 9
19857 41510 9
95973 51133 3
43983 33327 4
43983 73103 4
43983 22008 4
257 73217 1
257 77945 1
65992 56895 8
65992 38555 8
65992 27329 8
27461 71567 7
27461 53382 7
27461 25502 7
14538 16387 10
3552 71652 5
3552 96986 5
72484 92988 8
72484 52869 8
72484 64540 8
28175 98221 8
28175 1590 8
28175 92949 8
2421 19926 9
2421 38239 9
85773 82319 3
85773 13860 3
56944 20141 1
94821 41362 1
20823 18667 9
20823 42049 9
20823 19719 9
20823 44556 9
52813 73932 10
52813 5459 10
10371 97026 3
10371 82914 3
10371 60480 3
57915 47984 5
57915 95849 5
17913 39480 3
17913 99145 3
17913 83144 3
17913 55903 3
27089 30970 8
27089 16083 8
27089 69641 8
29803 59265 2
29803 22215 2
82005 61461 4
82005 8663 4
25335 87701 10
25335 33756 10
69489 40219 1
69489 41506 1
65980 51315 1
65980 67277 1
65980 81947 1
65980 20480 1
29199 82164 9
29199 12518 9
29199 25697 9
29199 60978 9
67247 33683 9
67247 1445 9
23048 5597 9
23048 99797 9
74533 68455 3
20065 9184 10
20065 89382 10
20065 55906 10
20065 45253 10
69326 58360 9
16491 67220 2
52422 76730 3
52422 34895 3
68355 78102 6
68355 54466 6
68355 52363 6
98049 53118 1
98049 65720 1
29505 86153 7
52943 66190 3
52943 51614 3
52943 40437 3
20361 53262 10
20361 96645 10
20361 23647 10
36392 34802 9
36392 54918 9
36392 90224 9
36392 69083 9
45744 29982 3
95460 82092 2
95460 65688 2
45058 58204 3
45058 74204 3
65367 45760 6
65367 93084 6
65367 631 6
45910 47872 4
45910 11083 4
91652 78571 9
91652 59447 9
7837 44687 4
7837 50749 4
63201 60703 2
63201 51302 2
82141 38175 4
82141 28434 4
82141 26504 4
82141 82692 4
82141 92067 4
82141 99417 4
15123 93572 8
15123 57594 8
15123 3701 8
15123 89069 8
9058 62491 10
15555 63402 6
922 79440 9
96826 56905 9
96826 57757 9
20599 22307 9
20599 8401 9
83555 50543 8
83555 70280 8
83555 66514 8
28238 5218 4
28238 64229 4
24717 11790 10
24717 93652 10
46249 29335 4
46249 93055 4
46249 61139 4
93992 22405 1
93992 15185 1
26593 18661 2
26593 22302 2
25943 39780 1
25943 31279 1
25943 989 1
76280 93735 3
39185 91189 5
39185 96305 5
39185 61283 5
39185 74390 5
66071 50594 5
66071 44959 5
18177 39899 10
18177 59355 10
18177 59296 10
18177 1052 10
36706 33066 9
36706 18832 9
36706 62473 9
36706 25696 9
14042 33871 10
14042 63244 10
9178 58279 5
92649 51013 2
92649 6789 2
15303 24188 2
15303 46294 2
60520 63086 6
60520 33540 6
56731 51662 3
50384 46501 6
50384 48968 6
20106 8097 1
20106 67409 1
20106 15293 1
20106 29279 1
20106 61064 1
3110 6485 9
46405 40785 3
46405 55095 8
46405 10443 3
46405 31000 3
505 41934 3
505 3793 3
505 84539 3
60185 40868 4
60185 62653 4
60185 88416 4
60185 47382 4
24179 34964 5
92868 71291 2
92868 25868 2
42971 79898 8
42971 61952 8
42971 87914 8
42971 4071 8
42971 76469 8
10583 75357 5
10583 23584 5
10583 67901 5
94160 52485 10
24043 68787 1
24043 55149 1
24043 93130 1
29801 83608 1
60758 33747 8
60758 37314 8
30725 91419 10
30725 24082 10
72492 50165 7
72492 70182 7
72492 80693 7
72492 92352 7
21932 36491 7
21932 73232 7
80410 89490 3
80410 90102 3
80410 81354 3
34058 63531 2
34058 62010 2
34058 11647 2
68094 67647 3
42904 35301 1
42904 79520 1
42904 9730 1
42904 76263 1
75329 43967 8
75329 59585 8
75329 49500 8
87903 34047 7
87903 75522 7
56882 59109 9
56882 55947 9
56882 60081 9
14264 74267 9
14264 24635 9
14264 4899 9
44787 87375 8
44787 53631 8
43692 45751 7
65009 37084 2
65009 65675 2
13252 4557 5
13252 46127 5
13252 19896 5
59006 74915 6
76101 24835 2
97629 20517 1
24349 56657 4
24349 71624 4
28660 56274 4
28660 42908 4
99539 45550 3
99539 50415 3
99539 61164 3
99539 75917 3
54235 68147 8
54235 20841 8
54235 18154 8
49000 7666 1
56462 78616 6
56462 95035 6
56462 67998 6
56462 72405 6
79651 77641 4
79651 25567 4
79651 26614 4
29035 67218 6
29035 77432 6
82856 55900 10
82856 91626 10
937 67174 4
937 1438 4
937 30276 4
937 19461 4
26950 67345 1
26950 28281 1
26950 1189 1
39805 52908 4
39805 29884 4
46078 21762 6
46078 74378 6
46078 15225 6
46078 75347 6
99653 43156 7
99653 79827 7
32266 15124 9
32266 81076 9
32266 16899 9
32266 29691 9
32266 99209 9
42725 26767 10
42725 74184 10
2715 96433 2
2715 46218 2
36746 80303 4
36746 76521 4
36746 1812 4
36746 50108 4
70160 81346 4
70160 6933 4
41587 41289 10
56024 78036 4
56024 54045 4
56024 91691 4
53355 16468 1
53355 65690 1
67051 45447 5
67051 62614 5
84578 37913 10
18087 35028 9
18087 62845 9
18087 2557 9
18087 87462 9
95234 5491 1
95234 63982 1
52915 96315 10
52915 82168 10
52915 95876 10
54252 83262 3
54252 18725 3
54252 70437 3
13768 97697 8
13768 80176 8
81918 36038 4
81918 78110 4
81918 40020 4
81918 46591 4
82368 83976 10
82368 41618 10
82368 97980 10
96461 8108 10
96461 24855 10
33733 85152 2
33733 44612 2
94471 6857 6
94471 96078 6
94471 19537 6
89438 26566 9
89438 37158 9
89438 90856 9
50055 9406 4
45751 2315 6
45751 48716 6
73249 49946 2
73249 18512 2
73249 28672 2
95124 77405 7
95124 90802 7
69813 88564 1
73684 30578 10
73684 74637 10
73684 97023 10
88475 41864 2
88475 99383 2
88475 3902 2
88475 53969 2
38081 39654 4
38081 28847 4
38081 59396 4
31867 8392 10
31867 55769 10
31867 78873 10
51932 11430 4
95230 89008 5
95230 73241 5
42384 34057 8
42384 50039 8
88251 30091 2
88251 45092 2
88251 50809 2
26040 99104 9
4640 77328 5
4640 74139 5
4640 92872 5
4640 63896 5
64074 34635 1
64074 94502 1
78616 97292 8
66305 43588 5
11262 97891 5
11262 41376 5
11262 4814 5
11262 33251 5
11262 49242 5
95175 28450 2
95175 68826 2
95175 41375 2
95175 77297 2
48328 56676 10
48328 95026 10
48328 5537 10
48328 71770 10
11744 72097 4
11744 68509 4
92858 33488 7
92858 49450 7
92678 97147 4
92678 49706 4
92678 68717 4
31737 25590 7
83298 33109 9
37276 9942 10
37276 54921 10
37276 58751 10
37276 92029 10
87269 64847 4
23083 24161 9
23083 8204 9
23083 72228 9
92660 70543 8
92660 21098 8
13365 50676 6
13365 53695 6
13365 21145 6
36841 59279 3
36841 14246 3
39912 67216 2
39912 50284 2
39912 86745 2
63886 33339 3
63886 48190 3
19113 26942 8
19113 86781 8
19113 44437 8
63500 80472 3
63500 42409 3
63500 6307 3
63500 71442 3
18346 90479 8
87076 15963 3
87076 35139 3
77268 53479 5
57955 14151 5
57955 28554 5
80392 35118 6
80392 91338 6
80392 97532 6
84413 77026 7
84413 30543 7
84413 63930 7
84413 51139 7
37680 22188 3
37680 15299 3
37680 99770 3
90807 31608 8
90807 92140 8
56884 50350 7
90199 88642 9
90199 83672 9
90199 84593 9
90199 47525 9
90199 46352 9
5253 54396 9
5253 55991 9
5253 86813 9
5253 66374 9
93394 55098 5
65784 21408 5
21982 4674 9
21982 44215 9
21982 22555 9
49709 57636 7
84529 91711 1
84529 84968 1
53844 9340 10
72131 98788 8
72131 96567 8
72131 11588 8
40086 13301 4
40086 36089 4
40086 43897 4
36136 63867 10
36136 32396 10
2290 57635 5
2290 48038 5
2290 59727 5
86194 85686 2
86194 28326 2
86194 90487 2
86057 63381 8
81336 26539 10
33996 26597 1
85538 68946 4
85538 94674 4
85538 17363 4
85538 36150 4
9891 27156 9
9891 26955 9
45550 14959 1
45550 71687 1
8863 87504 7
8863 15316 7
8863 34841 7
51527 72161 2
51527 62668 2
51527 89620 2
57654 89226 8
15184 36745 5
79215 39262 10
56097 3600 4
56097 12029 4
56097 27257 4
56097 45613 4
64123 42179 2
64123 35694 2
64123 54162 2
46395 40123 2
76567 24301 9
76567 54049 9
51311 52611 8
51311 85417 8
14399 47265 8
14399 96190 8
14399 67109 8
14399 31553 8
21631 78336 2
21631 50973 2
12280 85744 2
69073 71969 4
69073 44452 4
8472 37987 10
8472 8529 10
95035 67760 8
95035 18060 8
41797 9465 9
41797 73953 9
41797 19115 9
14971 54806 5
14971 91643 5
77117 26891 9
63926 4772 5
15083 46367 9
15083 25823 9
15083 3499 9
15083 60038 9
15083 1206 9
38580 6230 3
88271 8801 6
60703 49553 3
60703 49262 3
66631 77897 6
66631 103 6
16777 11001 9
23667 79725 10
23667 93796 10
23667 600 10
73700 60225 5
99561 68530 8
99561 3363 8
2900 30311 4
2900 30097 4
59382 269 7
59382 39753 7
59382 38438 7
36019 3350 6
7433 93707 10
7433 61866 10
7433 83441 10
29270 3161 8
29270 60338 8
29270 94541 8
2999 44587 10
99533 69924 9
99533 81123 9
99533 80483 9
41361 70064 9
41361 63132 9
41361 83656 9
30722 24009 1
6935 20788 4
32711 32673 10
32711 30680 10
42194 54469 5
99021 2429 5
99021 38543 5
99021 69041 5
99021 2801 5
99021 16983 5
98352 67115 9
98352 498 9
8084 94490 2
8084 32441 2
8084 14788 2
90967 63176 2
7576 58341 6
34352 34362 1
34352 12603 1
34352 67270 1
34352 87280 1
34352 7876 1
34352 56326 1
96716 85402 1
5994 72703 9
5994 27637 9
3410 65162 10
